\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000061_V01_east_raw.dat
 2454386.829357 14.53301 0.01072 
 2454387.727807 14.51296 0.01173 
 2454387.732509 14.51601 0.01163 
 2454387.737210 14.52230 0.01123 
 2454387.741915 14.52471 0.01178 
 2454387.752163 14.51828 0.01140 
 2454387.757714 14.51533 0.01146 
 2454387.759912 14.52752 0.01147 
 2454387.764616 14.51072 0.01131 
 2454387.769320 14.51759 0.01144 
 2454387.774024 14.53230 0.01107 
 2454387.778727 14.51359 0.01073 
 2454387.783429 14.52080 0.01063 
 2454387.788133 14.50827 0.01083 
 2454387.792835 14.51843 0.01078 
 2454387.797539 14.52059 0.01047 
 2454387.802243 14.52451 0.01050 
 2454387.806950 14.51003 0.01071 
 2454387.811655 14.51747 0.01035 
 2454387.816349 14.53208 0.01088 
 2454387.821060 14.53461 0.01049 
 2454387.825764 14.51174 0.01070 
 2454388.728374 14.53033 0.01205 
 2454388.733084 14.50682 0.01219 
 2454388.752777 14.50292 0.01160 
 2454388.758336 14.52492 0.01152 
 2454388.760538 14.52057 0.01136 
 2454388.765241 14.50236 0.01140 
 2454388.769962 14.52306 0.01138 
 2454388.774673 14.51539 0.01132 
 2454388.779385 14.53963 0.01091 
 2454388.784086 14.51553 0.01120 
 2454388.788805 14.52120 0.01112 
 2454388.793516 14.52787 0.01122 
 2454388.798226 14.50886 0.01071 
 2454388.802927 14.53662 0.01093 
 2454388.807647 14.51890 0.01096 
 2454388.812357 14.52633 0.01077 
 2454388.817067 14.53751 0.01053 
 2454388.821755 14.51295 0.01056 
 2454389.726385 14.50436 0.01228 
 2454389.731073 14.51701 0.01241 
 2454389.745977 14.54434 0.01198 
 2454389.751510 14.50128 0.01201 
 2454389.753700 14.50068 0.01219 
 2454389.758387 14.51974 0.01150 
 2454389.763074 14.52641 0.01171 
 2454389.767761 14.53485 0.01157 
 2454389.772447 14.50907 0.01144 
 2454389.777133 14.52910 0.01118 
 2454389.781820 14.51570 0.01144 
 2454389.786506 14.52996 0.01138 
 2454389.791193 14.50147 0.01099 
 2454389.795881 14.52257 0.01141 
 2454389.800568 14.52070 0.01097 
 2454389.805256 14.51584 0.01133 
 2454389.809944 14.51628 0.01102 
 2454389.814630 14.53888 0.01100 
 2454389.819317 14.49210 0.01121 
 2454390.721602 14.50712 0.01229 
 2454390.726300 14.51973 0.01249 
 2454390.731016 14.51245 0.01206 
 2454390.735722 14.51997 0.01234 
 2454390.740420 14.51744 0.01229 
 2454390.745980 14.52038 0.01149 
 2454390.751531 14.50840 0.01172 
 2454390.753731 14.53742 0.01149 
 2454390.758436 14.49284 0.01182 
 2454390.763143 14.51894 0.01161 
 2454390.767848 14.51378 0.01170 
 2454390.772554 14.53023 0.01144 
 2454390.777258 14.51039 0.01149 
 2454390.781957 14.52321 0.01124 
 2454390.786671 14.53751 0.01143 
 2454390.791378 14.51808 0.01103 
 2454390.796077 14.52077 0.01102 
 2454390.800787 14.51288 0.01150 
 2454390.805493 14.52186 0.01107 
 2454390.810198 14.51259 0.01110 
 2454390.814883 14.51172 0.01112 
 2454390.819608 14.52353 0.01126 
 2454391.720986 14.53181 0.01151 
 2454391.725702 14.53970 0.01139 
 2454391.730413 14.51316 0.01137 
 2454391.735118 14.50289 0.01132 
 2454391.740672 14.52391 0.01112 
 2454391.746228 14.49283 0.01120 
 2454391.751786 14.53820 0.01105 
 2454391.753988 14.52138 0.01101 
 2454391.758694 14.51883 0.01108 
 2454391.763408 14.52803 0.01100 
 2454391.768120 14.51713 0.01086 
 2454391.772829 14.52104 0.01111 
 2454391.777539 14.50298 0.01089 
 2454391.782241 14.52161 0.01083 
 2454391.786960 14.52060 0.01064 
 2454391.791668 14.52466 0.01095 
 2454391.796377 14.52392 0.01096 
 2454391.801079 14.54471 0.01125 
 2454391.805795 14.52168 0.01109 
 2454391.810505 14.51600 0.01082 
 2454391.815216 14.52181 0.01089 
 2454392.721393 14.49994 0.01307 
 2454392.726110 14.50638 0.01257 
 2454392.730821 14.50520 0.01265 
 2454392.735532 14.51240 0.01229 
 2454392.741088 14.51745 0.01181 
 2454392.746644 14.51807 0.01206 
 2454392.748846 14.52440 0.01157 
 2454392.753555 14.50038 0.01126 
 2454392.758256 14.52375 0.01112 
 2454392.762974 14.51839 0.01091 
 2454392.767683 14.52931 0.01049 
 2454392.772393 14.52538 0.01073 
 2454392.777094 14.50165 0.01062 
 2454392.781798 14.53069 0.01068 
 2454392.786519 14.50428 0.01038 
 2454392.791228 14.51839 0.01013 
 2454392.795929 14.51017 0.01054 
 2454392.800646 14.50755 0.01047 
 2454392.805358 14.52666 0.01049 
 2454392.810071 14.50260 0.01036 
 2454393.715027 14.52158 0.01442 
 2454393.719736 14.51215 0.01464 
 2454393.724438 14.52447 0.01409 
 2454393.729153 14.50089 0.01433 
 2454393.733863 14.51390 0.01345 
 2454393.739419 14.50396 0.01326 
 2454393.744976 14.51121 0.01342 
 2454393.747172 14.51520 0.01288 
 2454393.751888 14.49917 0.01310 
 2454393.756599 14.52674 0.01280 
 2454393.761301 14.51533 0.01261 
 2454393.766019 14.51839 0.01251 
 2454393.770730 14.50098 0.01276 
 2454393.775441 14.49933 0.01268 
 2454393.780141 14.51048 0.01234 
 2454393.784859 14.50135 0.01240 
 2454393.789570 14.51705 0.01228 
 2454393.794279 14.51806 0.01223 
 2454393.798988 14.51410 0.01180 
 2454393.803688 14.51163 0.01145 
 2454393.808409 14.51032 0.01150 
 2454394.734637 14.51905 0.01447 
 2454394.736834 14.52098 0.01478 
 2454394.741549 14.52066 0.01461 
 2454394.746256 14.49950 0.01441 
 2454394.750963 14.51021 0.01430 
 2454394.755673 14.50595 0.01398 
 2454394.760384 14.51392 0.01368 
 2454394.765092 14.51084 0.01409 
 2454394.769793 14.51520 0.01404 
 2454394.774512 14.52995 0.01366 
 2454394.779222 14.51763 0.01375 
 2454394.783931 14.51274 0.01343 
 2454394.788633 14.51091 0.01400 
 2454394.793350 14.52188 0.01357 
 2454394.798062 14.51983 0.01362 
 2454394.802772 14.51223 0.01307 
 2454394.807479 14.49730 0.01338 
 2454395.753172 14.53889 0.01674 
 2454395.762588 14.51127 0.01649 
 2454395.767287 14.52850 0.01620 
 2454395.772002 14.52088 0.01605 
 2454395.776711 14.53225 0.01603 
 2454395.781420 14.50546 0.01590 
 2454395.786129 14.52895 0.01569 
 2454395.790828 14.52712 0.01571 
 2454395.795545 14.51337 0.01578 
 2454395.800253 14.51178 0.01573 
 2454395.804960 14.49281 0.01535 
 2454403.746917 14.52439 0.01688 
 2454403.749119 14.50654 0.01681 
 2454403.751320 14.52100 0.01598 
 2454403.753522 14.50197 0.01556 
 2454403.755717 14.53551 0.01621 
 2454403.757925 14.52668 0.01654 
 2454403.760128 14.51008 0.01602 
 2454403.762329 14.51867 0.01594 
 2454403.764531 14.52806 0.01632 
 2454403.766732 14.52371 0.01684 
 2454403.768934 14.51970 0.01569 
 2454403.771135 14.51980 0.01596 
 2454403.773338 14.50977 0.01550 
 2454403.775540 14.52691 0.01552 
 2454403.777742 14.51236 0.01536 
 2454403.779943 14.52048 0.01531 
 2454403.782145 14.51311 0.01544 
 2454403.784346 14.51080 0.01547 
 2454404.704835 14.51828 0.01232 
 2454404.732264 14.49840 0.01304 
 2454404.736974 14.52635 0.01384 
 2454404.741682 14.49361 0.01349 
 2454404.746388 14.50232 0.01340 
 2454404.751097 14.51796 0.01356 
 2454404.755806 14.50192 0.01366 
 2454404.760513 14.50723 0.01372 
 2454404.765220 14.50962 0.01348 
 2454404.769927 14.50742 0.01521 
 2454404.774634 14.51913 0.01315 
 2454405.705208 14.52146 0.01332 
 2454405.710761 14.52478 0.01318 
 2454405.716317 14.52805 0.01298 
 2454405.718519 14.47857 0.01293 
 2454405.723226 14.52844 0.01299 
 2454405.727934 14.52514 0.01313 
 2454405.732642 14.51296 0.01474 
 2454405.737349 14.52507 0.01266 
 2454405.742056 14.49909 0.01255 
 2454405.746761 14.50862 0.01302 
 2454405.751468 14.50891 0.01267 
 2454405.756176 14.51159 0.01244 
 2454405.760883 14.51985 0.01316 
 2454405.765589 14.52786 0.01251 
 2454405.770298 14.52986 0.01307 
 2454405.775005 14.50240 0.01335 
 2454407.698130 14.51393 0.01175 
 2454407.703680 14.52101 0.01142 
 2454407.709234 14.51697 0.01145 
 2454407.711434 14.52707 0.01139 
 2454407.716142 14.51690 0.01151 
 2454407.720848 14.52119 0.01169 
 2454407.725554 14.51800 0.01124 
 2454407.730261 14.52045 0.01128 
 2454407.734969 14.51306 0.01121 
 2454407.739677 14.52560 0.01132 
 2454407.744385 14.51655 0.01089 
 2454407.749093 14.51680 0.01142 
 2454407.753802 14.51121 0.01118 
 2454407.758508 14.52051 0.01133 
 2454407.763218 14.51168 0.01132 
 2454407.767927 14.51957 0.01100 
 2454407.772637 14.50081 0.01117 
 2454408.679530 14.44926 0.01883 
 2454408.684244 14.52049 0.01282 
 2454408.694505 14.50446 0.01302 
 2454408.700058 14.52576 0.01245 
 2454408.705609 14.51744 0.01253 
 2454408.707809 14.50580 0.01238 
 2454408.712516 14.51647 0.01211 
 2454408.717221 14.51293 0.01236 
 2454408.721927 14.53011 0.01137 
 2454408.726636 14.52231 0.01235 
 2454408.731343 14.53168 0.01193 
 2454408.736050 14.51696 0.01207 
 2454408.740756 14.51407 0.01136 
 2454408.745462 14.51293 0.01214 
 2454408.750169 14.52286 0.01159 
 2454408.754877 14.51399 0.01186 
 2454408.759586 14.51214 0.01162 
 2454408.764295 14.51350 0.01163 
 2454408.769002 14.50162 0.01187 
 2454409.673183 14.51390 0.01229 
 2454409.677896 14.52315 0.01225 
 2454409.682605 14.52028 0.01189 
 2454409.687312 14.51107 0.01189 
 2454409.692867 14.51032 0.01179 
 2454409.698425 14.51404 0.01160 
 2454409.703982 14.52296 0.01167 
 2454409.706185 14.51661 0.01155 
 2454409.710893 14.52291 0.01154 
 2454409.715594 14.53108 0.01139 
 2454409.720311 14.51535 0.01152 
 2454409.725019 14.52753 0.01135 
 2454409.729728 14.50983 0.01157 
 2454409.734437 14.53171 0.01089 
 2454409.739146 14.52567 0.01146 
 2454409.743855 14.52707 0.01101 
 2454409.748566 14.51422 0.01149 
 2454409.753276 14.52344 0.01064 
 2454409.757975 14.51046 0.01138 
 2454409.762694 14.51354 0.01116 
 2454409.767404 14.51945 0.01110 
 2454410.678258 14.54875 0.01498 
 2454410.682972 14.51168 0.01358 
 2454410.688525 14.51285 0.01242 
 2454410.694078 14.51601 0.01181 
 2454410.699631 14.52652 0.01283 
 2454410.701833 14.52955 0.01296 
 2454410.706541 14.52566 0.01268 
 2454410.715956 14.53582 0.01357 
 2454410.720666 14.50970 0.01422 
 2454410.725375 14.53546 0.01217 
 2454410.730082 14.50067 0.01145 
 2454410.734792 14.52687 0.01132 
 2454410.739500 14.54870 0.01402 
 2454411.667203 14.51695 0.01263 
 2454411.671902 14.51661 0.01239 
 2454411.676621 14.49787 0.01220 
 2454411.681331 14.49666 0.01231 
 2454411.686885 14.49463 0.01199 
 2454411.692440 14.51953 0.01164 
 2454411.697992 14.52979 0.01176 
 2454411.700193 14.52722 0.01151 
 2454411.704900 14.51929 0.01156 
 2454411.709598 14.53239 0.01109 
 2454411.714316 14.52190 0.01112 
 2454411.719024 14.52555 0.01074 
 2454411.723731 14.50686 0.01100 
 2454411.728430 14.51502 0.01057 
 2454411.733147 14.53565 0.01077 
 2454411.737852 14.51630 0.01048 
 2454411.742560 14.51012 0.01073 
 2454411.747260 14.52294 0.01008 
 2454412.677680 14.52300 0.01527 
 2454412.710646 14.54370 0.01233 
 2454412.715363 14.53570 0.01104 
 2454412.720071 14.52290 0.01091 
 2454412.724777 14.51544 0.01074 
 2454412.729452 14.53320 0.01080 
 2454412.734193 14.52000 0.01073 
 2454412.738900 14.51700 0.00993 
 2454412.743607 14.53807 0.01006 
 2454412.748306 14.49515 0.01103 
 2454412.753020 14.52788 0.01140 
 2454412.757727 14.52903 0.01086 
 2454413.661925 14.51015 0.01229 
 2454413.666635 14.52347 0.01235 
 2454413.671336 14.51810 0.01194 
 2454413.676049 14.51710 0.01188 
 2454413.681603 14.51919 0.01189 
 2454413.687156 14.50571 0.01158 
 2454413.692712 14.52073 0.01138 
 2454413.694913 14.51281 0.01128 
 2454413.699621 14.51675 0.01128 
 2454413.704331 14.52338 0.01111 
 2454413.709039 14.50872 0.01111 
 2454413.713737 14.51601 0.01074 
 2454413.718455 14.50581 0.01095 
 2454413.723165 14.51669 0.01083 
 2454413.727874 14.52066 0.01095 
 2454413.732573 14.51384 0.01023 
 2454413.737289 14.50866 0.01100 
 2454413.742000 14.51275 0.01025 
 2454413.746708 14.53272 0.01082 
 2454413.751417 14.51685 0.01053 
 2454413.756118 14.52160 0.01046 
 2454414.662995 14.54041 0.01288 
 2454414.667704 14.52789 0.01179 
 2454414.672412 14.51640 0.01409 
 2454414.677967 14.51760 0.01244 
 2454414.683522 14.51404 0.01220 
 2454414.715663 14.53752 0.01139 
 2454414.720373 14.50948 0.01195 
 2454414.725074 14.51848 0.01162 
 2454414.729792 14.48391 0.02807 
 2454414.739206 14.51529 0.01160 
 2454414.743908 14.51941 0.01143 
 2454414.748625 14.53164 0.01135 
 2454414.753334 14.51387 0.01126 
 2454415.670751 14.53781 0.01123 
 2454415.676307 14.57521 0.00864 
 2454415.681861 14.49720 0.01089 
 2454415.687416 14.51199 0.01128 
 2454415.689617 14.52187 0.01046 
 2454415.694325 14.51849 0.01082 
 2454415.699024 14.51873 0.01077 
 2454415.703742 14.50490 0.01076 
 2454415.708452 14.52881 0.01045 
 2454415.713161 14.50332 0.01063 
 2454415.717867 14.51467 0.01040 
 2454415.722570 14.51597 0.01050 
 2454415.727290 14.51270 0.01005 
 2454415.732000 14.50403 0.01038 
 2454415.736698 14.51124 0.00986 
 2454416.673892 14.52664 0.01113 
 2454416.679252 14.49369 0.01135 
 2454416.684611 14.52608 0.01061 
 2454416.689971 14.51306 0.01119 
 2454416.695330 14.52377 0.01096 
 2454416.697426 14.50323 0.01089 
 2454416.701954 14.51555 0.01055 
 2454416.706464 14.51181 0.01077 
 2454416.710982 14.52539 0.01058 
 2454416.715494 14.52723 0.01051 
 2454416.720008 14.50108 0.00999 
 2454416.724522 14.50506 0.01027 
 2454416.729036 14.53043 0.01034 
 2454416.733550 14.51555 0.01017 
 2454416.738056 14.52272 0.00991 
 2454416.742576 14.51583 0.01011 
 2454416.747083 14.51654 0.00986 
 2454417.653917 14.51425 0.01250 
 2454417.658428 14.50717 0.01238 
 2454417.662942 14.52077 0.01228 
 2454417.667456 14.50276 0.01222 
 2454417.672818 14.52259 0.01217 
 2454417.678171 14.52866 0.01207 
 2454417.680275 14.51848 0.01214 
 2454417.684791 14.50475 0.01197 
 2454417.689306 14.51553 0.01193 
 2454417.693822 14.52725 0.01176 
 2454417.698337 14.49755 0.01067 
 2454417.711877 14.52303 0.01114 
 2454417.716389 14.52359 0.01086 
 2454417.720903 14.50857 0.01116 
 2454417.725416 14.53163 0.01103 
 2454417.729928 14.51566 0.01139 
 2454417.734442 14.51057 0.01105 
 2454417.738956 14.52331 0.01069 
 2454417.743469 14.49923 0.01088 
 2454418.647823 14.51700 0.01266 
 2454418.652345 14.53010 0.01264 
 2454418.656854 14.52706 0.01217 
 2454418.661372 14.50114 0.01216 
 2454418.666733 14.51133 0.01196 
 2454418.672093 14.50641 0.01161 
 2454418.677452 14.51550 0.01170 
 2454418.679553 14.51889 0.01156 
 2454418.684066 14.51099 0.01188 
 2454418.688580 14.52427 0.01163 
 2454418.693089 14.52293 0.01153 
 2454418.697608 14.51770 0.01128 
 2454418.702112 14.50959 0.01145 
 2454418.706636 14.53362 0.01116 
 2454418.711150 14.51864 0.01119 
 2454418.715663 14.50809 0.01101 
 2454418.720177 14.51761 0.01055 
 2454418.724689 14.51023 0.01121 
 2454418.729203 14.50045 0.01064 
 2454418.733712 14.52380 0.01102 
 2454418.738230 14.52434 0.01030 
 2454418.742738 14.50211 0.01085 
 2454419.648935 14.52861 0.01224 
 2454419.653452 14.52028 0.01199 
 2454419.657965 14.52924 0.01190 
 2454419.662477 14.50719 0.01159 
 2454419.667836 14.53001 0.01148 
 2454419.673196 14.51275 0.01124 
 2454419.675297 14.53258 0.01102 
 2454419.679812 14.50189 0.01120 
 2454419.684327 14.52037 0.01075 
 2454419.688841 14.51225 0.01097 
 2454419.693355 14.50859 0.01106 
 2454419.697869 14.51793 0.01068 
 2454419.702383 14.50114 0.01069 
 2454419.706897 14.51522 0.01058 
 2454419.711410 14.52185 0.01044 
 2454419.715923 14.51047 0.01018 
 2454419.720436 14.50376 0.01044 
 2454419.724950 14.50938 0.01000 
 2454419.729464 14.51337 0.01043 
 2454419.733977 14.50230 0.01004 
 2454419.738491 14.50033 0.01018 
 2454421.643832 14.52300 0.01448 
 2454421.652857 14.50260 0.01443 
 2454421.662734 14.52373 0.01371 
 2454421.668091 14.50621 0.01367 
 2454421.670194 14.51255 0.01341 
 2454421.674709 14.53212 0.01311 
 2454421.679223 14.52416 0.01301 
 2454421.683738 14.51211 0.01296 
 2454421.688251 14.51453 0.01291 
 2454421.692764 14.52167 0.01298 
 2454421.697278 14.48859 0.01290 
 2454421.701791 14.52499 0.01293 
 2454421.706303 14.48977 0.01277 
 2454421.710817 14.51452 0.01255 
 2454421.715329 14.50252 0.01269 
 2454421.719837 14.53128 0.01208 
 2454421.724356 14.51676 0.01276 
 2454421.728870 14.51290 0.01188 
 2454421.733385 14.51054 0.01235 
 2454422.640614 14.53293 0.01449 
 2454422.642720 14.51853 0.01453 
 2454422.644826 14.50091 0.01393 
 2454422.646932 14.51319 0.01354 
 2454422.649037 14.51083 0.01413 
 2454422.651143 14.51254 0.01380 
 2454422.653247 14.50766 0.01075 
 2454422.655350 14.50808 0.01362 
 2454422.657456 14.51839 0.01374 
 2454422.659564 14.54496 0.01455 
 2454422.661672 14.52989 0.01303 
 2454422.663776 14.49840 0.01375 
 2454422.665883 14.50103 0.01415 
 2454422.667989 14.52243 0.01377 
 2454422.672514 14.49476 0.01361 
 2454422.677028 14.52077 0.01346 
 2454422.681535 14.51246 0.01293 
 2454422.686057 14.51121 0.01345 
 2454422.690563 14.53427 0.01288 
 2454422.695083 14.51322 0.01296 
 2454422.699590 14.51370 0.01262 
 2454422.704111 14.52296 0.01295 
 2454422.708621 14.51870 0.01267 
 2454422.713137 14.52427 0.01282 
 2454422.717648 14.51142 0.01225 
 2454422.722164 14.52701 0.01229 
 2454422.726667 14.50315 0.01235 
 2454422.731189 14.51164 0.01295 
 2454432.586106 14.54605 0.02439 
 2454433.586092 14.52194 0.01372 
 2454433.590673 14.51619 0.01370 
 2454433.595237 14.51039 0.01268 
 2454433.599816 14.53534 0.01279 
 2454433.604394 14.51454 0.01283 
 2454433.608980 14.52020 0.01236 
 2454433.613545 14.49992 0.01217 
 2454433.618113 14.52081 0.01269 
 2454433.622713 14.52485 0.01276 
 2454433.628139 14.51671 0.01226 
 2454433.633561 14.50378 0.01194 
 2454433.638920 14.52435 0.01194 
 2454433.641026 14.51011 0.01175 
 2454433.645542 14.51509 0.01168 
 2454433.650056 14.50933 0.01176 
 2454433.654570 14.51201 0.01126 
 2454433.659085 14.51939 0.01110 
 2454433.663590 14.51013 0.01137 
 2454433.668111 14.50654 0.01132 
 2454437.581435 14.52979 0.01166 
 2454437.585947 14.52017 0.01169 
 2454437.590459 14.51622 0.01148 
 2454437.594973 14.51756 0.01133 
 2454437.599486 14.53069 0.01139 
 2454437.603992 14.50806 0.01124 
 2454437.608512 14.51233 0.01127 
 2454437.618388 14.54010 0.01094 
 2454437.623747 14.50313 0.01086 
 2454437.629105 14.52689 0.01045 
 2454437.631207 14.51528 0.01039 
 2454437.635723 14.51498 0.01046 
 2454437.640235 14.53593 0.01048 
 2454437.644751 14.52178 0.01009 
 2454437.649263 14.52593 0.01001 
 2454437.653775 14.50744 0.01027 
 2454437.658291 14.52703 0.01025 
 2454437.662803 14.52391 0.01037 
 2454437.667317 14.51946 0.01003 
 2454437.671830 14.51519 0.00997 
 2454437.676344 14.51952 0.01003 
 2454437.680857 14.52468 0.01008 
 2454437.685368 14.51500 0.01031 
 2454437.689883 14.52283 0.00994 
 2454438.581519 14.53453 0.01159 
 2454438.586105 14.51673 0.01154 
 2454438.590673 14.51509 0.01126 
 2454438.595258 14.51123 0.01141 
 2454438.599811 14.52798 0.01137 
 2454438.604400 14.50344 0.01113 
 2454438.608958 14.51184 0.01119 
 2454438.614392 14.51236 0.01108 
 2454438.619810 14.52919 0.01089 
 2454438.625221 14.53168 0.01090 
 2454438.627363 14.52494 0.01072 
 2454438.631942 14.51497 0.01080 
 2454438.636487 14.52574 0.01092 
 2454438.641065 14.51048 0.01086 
 2454438.645619 14.53532 0.01064 
 2454438.650203 14.52606 0.01081 
 2454438.654749 14.52460 0.01092 
 2454438.659362 14.52312 0.01100 
 2454438.663941 14.52547 0.01057 
 2454438.668509 14.52211 0.01032 
 2454438.673086 14.51817 0.01045 
 2454438.677615 14.52301 0.01065 
 2454438.682191 14.53326 0.01075 
 2454438.686731 14.52008 0.01062 
 2454439.581532 14.52751 0.01129 
 2454439.586129 14.52165 0.01137 
 2454439.590727 14.52636 0.01095 
 2454439.595322 14.50804 0.01120 
 2454439.599914 14.52853 0.01103 
 2454439.604524 14.51398 0.01110 
 2454439.609959 14.52646 0.01087 
 2454439.615394 14.51787 0.01090 
 2454439.620843 14.52878 0.01084 
 2454439.626310 14.49713 0.01081 
 2454439.628468 14.50691 0.01065 
 2454439.633039 14.53877 0.01058 
 2454439.637612 14.50321 0.01056 
 2454439.642183 14.51427 0.01047 
 2454439.646789 14.50563 0.01062 
 2454439.651394 14.51431 0.01087 
 2454439.655992 14.51853 0.01022 
 2454439.660585 14.51649 0.01080 
 2454439.665174 14.52873 0.01023 
 2454439.669734 14.52184 0.01048 
 2454439.674297 14.50945 0.01047 
 2454439.678874 14.51724 0.01028 
 2454439.683449 14.49664 0.01006 
 2454447.588366 14.52834 0.01082 
 2454447.593799 14.50830 0.01077 
 2454447.599221 14.51790 0.01074 
 2454447.604646 14.51695 0.01073 
 2454447.606786 14.52620 0.01077 
 2454447.611372 14.53386 0.01092 
 2454447.615960 14.51554 0.01073 
 2454447.620541 14.53095 0.01056 
 2454447.625136 14.52262 0.01064 
 2454447.629720 14.53472 0.01063 
 2454447.634276 14.52418 0.01056 
 2454447.638864 14.51453 0.01020 
 2454447.643449 14.53003 0.01036 
 2454447.648031 14.52234 0.01034 
 2454447.652610 14.52603 0.01073 
 2454447.657195 14.53016 0.01045 
 2454447.661774 14.53369 0.01027 
 2454448.588387 14.50602 0.01121 
 2454448.593827 14.52047 0.01066 
 2454448.610618 14.49939 0.01305 
 2454448.615216 14.53167 0.01196 
 2454448.619823 14.51085 0.01085 
 2454448.624424 14.52365 0.01061 
 2454448.629011 14.53354 0.01061 
 2454448.633629 14.51342 0.01008 
 2454448.638254 14.53126 0.01056 
 2454448.642835 14.53146 0.01003 
 2454448.647416 14.52695 0.01089 
 2454448.652013 14.53358 0.01053 
 2454448.656617 14.52465 0.01045 
 2454448.661224 14.52927 0.01067 
 2454449.581712 14.53271 0.01192 
 2454449.583856 14.54509 0.01201 
 2454449.586000 14.54301 0.01184 
 2454449.588151 14.53638 0.01198 
 2454449.590296 14.53109 0.01186 
 2454449.592434 14.54875 0.01175 
 2454449.594576 14.52761 0.01171 
 2454449.596718 14.51888 0.01162 
 2454449.601316 14.52233 0.01179 
 2454449.605899 14.53806 0.01131 
 2454449.610494 14.52050 0.01157 
 2454449.615097 14.51490 0.01106 
 2454449.619685 14.54310 0.01120 
 2454449.624285 14.51902 0.01083 
 2454449.628880 14.53887 0.01131 
 2454449.633510 14.51094 0.01055 
 2454449.638100 14.53971 0.01126 
 2454449.642679 14.53590 0.01071 
 2454449.647253 14.52752 0.01080 
 2454449.651848 14.54873 0.01097 
 2454449.656450 14.53786 0.01068 
 2454450.581692 14.53451 0.01187 
 2454450.583794 14.54257 0.01205 
 2454450.585952 14.50470 0.01216 
 2454450.588094 14.51110 0.01204 
 2454450.590227 14.52439 0.01217 
 2454450.592368 14.54962 0.01194 
 2454450.594501 14.54375 0.01180 
 2454450.599075 14.51305 0.01185 
 2454450.603648 14.53331 0.01164 
 2454450.608211 14.52818 0.01205 
 2454450.612804 14.51411 0.01157 
 2454450.617376 14.52625 0.01172 
 2454450.621961 14.51585 0.01131 
 2454450.626522 14.52631 0.01161 
 2454450.631095 14.50766 0.01172 
 2454450.635682 14.52237 0.01152 
 2454450.640250 14.53314 0.01138 
 2454450.644808 14.50972 0.01114 
 2454450.649356 14.53215 0.01153 
 2454450.653951 14.55664 0.01156 
 2454460.581923 14.51703 0.01140 
 2454460.584027 14.52253 0.01187 
 2454460.588542 14.51453 0.01198 
 2454460.593047 14.49973 0.01167 
 2454460.597569 14.51203 0.01210 
 2454460.602074 14.51104 0.01311 
 2454460.606596 14.52777 0.01332 
 2454460.611103 14.54989 0.01414 
 2454460.615622 14.51377 0.01465 
 2454460.620137 14.54222 0.01423 
 2454460.624650 14.52271 0.01495 
 2454461.582622 14.52793 0.01203 
 2454461.584731 14.52108 0.01171 
 2454461.589241 14.51648 0.01184 
 2454461.593748 14.51394 0.01181 
 2454461.598270 14.52038 0.01177 
 2454461.602777 14.51166 0.01161 
 2454461.607301 14.50743 0.01119 
 2454461.611807 14.52080 0.01129 
 2454461.616329 14.52633 0.01147 
 2454461.620835 14.51704 0.01167 
 2454461.625357 14.51329 0.01161 
 2454462.583317 14.52354 0.01114 
 2454462.585423 14.51836 0.01046 
 2454462.589940 14.52232 0.01135 
 2454462.594456 14.55416 0.01133 
 2454462.598968 14.51511 0.01068 
 2454462.603475 14.55869 0.01164 
 2454462.607996 14.52658 0.01147 
 2454462.612500 14.51788 0.01156 
 2454462.617022 14.53233 0.01101 
 2454462.621535 14.52816 0.01138 
 2454463.583313 14.50760 0.01260 
 2454463.585415 14.50992 0.01226 
 2454463.589930 14.52002 0.01181 
 2454463.594443 14.52520 0.01117 
 2454463.598955 14.53346 0.01100 
 2454463.603467 14.52038 0.01054 
 2454463.607982 14.50695 0.01084 
 2454463.612495 14.52351 0.01089 
 2454463.617008 14.51911 0.01059 
 2454464.586186 14.50076 0.01349 
 2454464.590700 14.52589 0.01379 
 2454464.595213 14.51459 0.01175 
 2454464.599727 14.54252 0.01199 
 2454464.604242 14.50653 0.01167 
 2454464.608754 14.52856 0.01099 
 2454464.613268 14.52894 0.01119 
 2454464.617779 14.51959 0.01112 
 2454465.584018 14.51397 0.01046 
 2454465.586173 14.50674 0.01077 
 2454465.590687 14.50459 0.01107 
 2454465.595201 14.50663 0.01048 
 2454465.599714 14.51619 0.01061 
 2454465.604226 14.50513 0.01076 
 2454465.608740 14.52934 0.01097 
 2454465.613254 14.53208 0.01079 
 2454731.715653 14.52515 0.01371 
 2454731.740473 14.50728 0.01215 
 2454731.752882 14.51669 0.01227 
 2454731.762949 14.52021 0.01274 
 2454731.783089 14.52226 0.01326 
 2454731.803241 14.52277 0.01330 
 2454731.811065 14.52018 0.01307 
 2454731.818883 14.52295 0.01319 
 2454731.829045 14.52277 0.01320 
 2454731.839203 14.50476 0.01298 
 2454731.849361 14.52825 0.01282 
 2454731.859517 14.50383 0.01281 
 2454731.869674 14.50997 0.01273 
 2454732.708650 14.52009 0.01234 
 2454732.723394 14.51501 0.01158 
 2454732.735809 14.51841 0.01118 
 2454732.748218 14.51084 0.01091 
 2454732.760626 14.53152 0.01066 
 2454732.770684 14.51767 0.01060 
 2454732.780751 14.52720 0.01081 
 2454732.790832 14.51091 0.01093 
 2454732.800896 14.51985 0.01072 
