\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000027_V01_east_raw.dat
 2454386.829357 14.30358 0.00912 
 2454387.727807 14.31829 0.00990 
 2454387.732509 14.31385 0.00984 
 2454387.737210 14.31790 0.00952 
 2454387.741915 14.31104 0.01002 
 2454387.752163 14.33214 0.00964 
 2454387.757714 14.30853 0.00966 
 2454387.759912 14.31027 0.00976 
 2454387.764616 14.31901 0.00958 
 2454387.769320 14.31752 0.00968 
 2454387.774024 14.31900 0.00938 
 2454387.778727 14.30889 0.00904 
 2454387.783429 14.30785 0.00895 
 2454387.788133 14.30442 0.00917 
 2454387.792835 14.30708 0.00916 
 2454387.797539 14.29993 0.00887 
 2454387.802243 14.32539 0.00888 
 2454387.806950 14.31394 0.00915 
 2454387.811655 14.30678 0.00876 
 2454387.816349 14.29603 0.00924 
 2454387.821060 14.30596 0.00887 
 2454387.825764 14.30222 0.00903 
 2454388.728374 14.30630 0.01027 
 2454388.733084 14.29838 0.01029 
 2454388.752777 14.31196 0.00978 
 2454388.758336 14.32625 0.00973 
 2454388.760538 14.32445 0.00961 
 2454388.765241 14.30611 0.00961 
 2454388.769962 14.31129 0.00963 
 2454388.774673 14.29399 0.00959 
 2454388.779385 14.31341 0.00924 
 2454388.784086 14.30414 0.00949 
 2454388.788805 14.31814 0.00945 
 2454388.793516 14.30887 0.00951 
 2454388.798226 14.31437 0.00907 
 2454388.802927 14.30580 0.00922 
 2454388.807647 14.30487 0.00926 
 2454388.812357 14.30619 0.00913 
 2454388.817067 14.29414 0.00891 
 2454388.821755 14.32156 0.00893 
 2454389.726385 14.30672 0.01034 
 2454389.731073 14.29401 0.01048 
 2454389.745977 14.31967 0.01017 
 2454389.751510 14.32466 0.01009 
 2454389.753700 14.32571 0.01025 
 2454389.758387 14.31479 0.00970 
 2454389.763074 14.30198 0.00990 
 2454389.767761 14.31259 0.00982 
 2454389.772447 14.30366 0.00969 
 2454389.777133 14.32189 0.00945 
 2454389.781820 14.32384 0.00965 
 2454389.786506 14.31722 0.00966 
 2454389.791193 14.30429 0.00925 
 2454389.795881 14.31589 0.00969 
 2454389.800568 14.30459 0.00925 
 2454389.805256 14.31585 0.00959 
 2454389.809944 14.31595 0.00927 
 2454389.814630 14.31124 0.00933 
 2454389.819317 14.31377 0.00943 
 2454390.721602 14.31477 0.01036 
 2454390.726300 14.30338 0.01050 
 2454390.731016 14.32571 0.01015 
 2454390.735722 14.31539 0.01045 
 2454390.740420 14.30429 0.01033 
 2454390.745980 14.33710 0.00965 
 2454390.751531 14.31265 0.00992 
 2454390.753731 14.30713 0.00975 
 2454390.758436 14.29400 0.00997 
 2454390.763143 14.31087 0.00978 
 2454390.767848 14.31157 0.00985 
 2454390.772554 14.32075 0.00966 
 2454390.777258 14.31730 0.00968 
 2454390.781957 14.31514 0.00951 
 2454390.786671 14.30559 0.00964 
 2454390.791378 14.29900 0.00933 
 2454390.796077 14.32075 0.00924 
 2454390.800787 14.30559 0.00974 
 2454390.805493 14.31255 0.00933 
 2454390.810198 14.31871 0.00931 
 2454390.814883 14.31181 0.00936 
 2454390.819608 14.31432 0.00951 
 2454391.720986 14.31285 0.00982 
 2454391.725702 14.29405 0.00972 
 2454391.730413 14.31295 0.00964 
 2454391.735118 14.32534 0.00954 
 2454391.740672 14.32935 0.00938 
 2454391.746228 14.31447 0.00945 
 2454391.751786 14.32658 0.00938 
 2454391.753988 14.31034 0.00933 
 2454391.758694 14.31437 0.00936 
 2454391.763408 14.30606 0.00939 
 2454391.768120 14.31598 0.00920 
 2454391.772829 14.31066 0.00942 
 2454391.777539 14.29396 0.00917 
 2454391.782241 14.31103 0.00923 
 2454391.786960 14.31827 0.00896 
 2454391.791668 14.30973 0.00931 
 2454391.796377 14.30806 0.00926 
 2454391.801079 14.31117 0.00953 
 2454391.805795 14.30663 0.00931 
 2454391.810505 14.31425 0.00911 
 2454391.815216 14.31664 0.00917 
 2454392.721393 14.32051 0.01097 
 2454392.726110 14.30698 0.01056 
 2454392.730821 14.31344 0.01063 
 2454392.735532 14.29846 0.01030 
 2454392.741088 14.33499 0.00992 
 2454392.746644 14.32730 0.01017 
 2454392.748846 14.31098 0.00976 
 2454392.753555 14.31733 0.00949 
 2454392.758256 14.30601 0.00943 
 2454392.762974 14.31478 0.00920 
 2454392.767683 14.29913 0.00889 
 2454392.772393 14.30170 0.00910 
 2454392.777094 14.29597 0.00901 
 2454392.781798 14.31036 0.00906 
 2454392.786519 14.31371 0.00880 
 2454392.791228 14.32021 0.00851 
 2454392.795929 14.30403 0.00892 
 2454392.800646 14.31781 0.00884 
 2454392.805358 14.31084 0.00887 
 2454392.810071 14.32532 0.00871 
 2454393.715027 14.33262 0.01202 
 2454393.719736 14.31876 0.01223 
 2454393.724438 14.33430 0.01177 
 2454393.729153 14.32582 0.01188 
 2454393.733863 14.31189 0.01119 
 2454393.739419 14.31988 0.01100 
 2454393.744976 14.31692 0.01123 
 2454393.747172 14.33244 0.01069 
 2454393.751888 14.30921 0.01087 
 2454393.756599 14.32598 0.01073 
 2454393.761301 14.32014 0.01055 
 2454393.766019 14.31737 0.01046 
 2454393.770730 14.32329 0.01070 
 2454393.775441 14.32281 0.01061 
 2454393.780141 14.32150 0.01027 
 2454393.784859 14.32656 0.01035 
 2454393.789570 14.32483 0.01023 
 2454393.794279 14.33082 0.01022 
 2454393.798988 14.32220 0.00991 
 2454393.803688 14.30868 0.00956 
 2454393.808409 14.32520 0.00960 
 2454394.734637 14.31715 0.01204 
 2454394.736834 14.31869 0.01232 
 2454394.741549 14.33652 0.01218 
 2454394.746256 14.31555 0.01196 
 2454394.750963 14.32529 0.01195 
 2454394.755673 14.29864 0.01171 
 2454394.760384 14.30694 0.01136 
 2454394.765092 14.30557 0.01172 
 2454394.769793 14.32351 0.01170 
 2454394.774512 14.31014 0.01137 
 2454394.779222 14.29790 0.01149 
 2454394.783931 14.30977 0.01111 
 2454394.788633 14.32072 0.01169 
 2454394.793350 14.30789 0.01136 
 2454394.798062 14.30657 0.01140 
 2454394.802772 14.31030 0.01091 
 2454394.807479 14.32481 0.01115 
 2454395.753172 14.31814 0.01392 
 2454395.762588 14.31344 0.01362 
 2454395.767287 14.31845 0.01346 
 2454395.772002 14.31391 0.01329 
 2454395.776711 14.31625 0.01329 
 2454395.781420 14.31934 0.01309 
 2454395.786129 14.30822 0.01303 
 2454395.790828 14.31609 0.01299 
 2454395.795545 14.30586 0.01307 
 2454395.800253 14.30258 0.01301 
 2454395.804960 14.30393 0.01268 
 2454403.746917 14.32898 0.01409 
 2454403.749119 14.31681 0.01403 
 2454403.751320 14.31858 0.01328 
 2454403.753522 14.31432 0.01292 
 2454403.755717 14.30923 0.01352 
 2454403.757925 14.31705 0.01377 
 2454403.760128 14.33342 0.01331 
 2454403.762329 14.32166 0.01317 
 2454403.764531 14.30616 0.01357 
 2454403.766732 14.31235 0.01407 
 2454403.768934 14.33751 0.01301 
 2454403.771135 14.30977 0.01326 
 2454403.773338 14.30315 0.01289 
 2454403.775540 14.30803 0.01288 
 2454403.777742 14.30503 0.01275 
 2454403.779943 14.32023 0.01268 
 2454403.782145 14.31737 0.01280 
 2454403.784346 14.30738 0.01283 
 2454404.704835 14.32163 0.01028 
 2454404.732264 14.30894 0.01094 
 2454404.736974 14.32854 0.01169 
 2454404.741682 14.31104 0.01136 
 2454404.746388 14.31174 0.01126 
 2454404.751097 14.30269 0.01139 
 2454404.755806 14.31209 0.01142 
 2454404.760513 14.31213 0.01145 
 2454404.765220 14.31807 0.01125 
 2454404.769927 14.31880 0.01284 
 2454404.774634 14.30100 0.01097 
 2454405.705208 14.30947 0.01117 
 2454405.710761 14.30388 0.01112 
 2454405.716317 14.33662 0.01090 
 2454405.718519 14.30654 0.01079 
 2454405.723226 14.32154 0.01097 
 2454405.727934 14.31466 0.01113 
 2454405.732642 14.33025 0.01245 
 2454405.737349 14.31762 0.01064 
 2454405.742056 14.31462 0.01055 
 2454405.746761 14.31916 0.01085 
 2454405.751468 14.32127 0.01068 
 2454405.756176 14.32033 0.01040 
 2454405.760883 14.31003 0.01105 
 2454405.765589 14.31095 0.01056 
 2454405.770298 14.30448 0.01093 
 2454405.775005 14.31918 0.01108 
 2454407.698130 14.32551 0.00994 
 2454407.703680 14.32630 0.00962 
 2454407.709234 14.30898 0.00966 
 2454407.711434 14.33342 0.00960 
 2454407.716142 14.32743 0.00970 
 2454407.720848 14.31428 0.00990 
 2454407.725554 14.32743 0.00941 
 2454407.730261 14.31361 0.00950 
 2454407.734969 14.32486 0.00941 
 2454407.739677 14.32053 0.00958 
 2454407.744385 14.32150 0.00917 
 2454407.749093 14.31367 0.00965 
 2454407.753802 14.31165 0.00943 
 2454407.758508 14.31232 0.00957 
 2454407.763218 14.30465 0.00956 
 2454407.767927 14.31381 0.00926 
 2454407.772637 14.32614 0.00937 
 2454408.679530 14.37474 0.01481 
 2454408.684244 14.32153 0.01098 
 2454408.694505 14.33382 0.01102 
 2454408.700058 14.32628 0.01037 
 2454408.705609 14.33041 0.01056 
 2454408.707809 14.32710 0.01037 
 2454408.712516 14.31598 0.01016 
 2454408.717221 14.30838 0.01034 
 2454408.721927 14.29820 0.00935 
 2454408.726636 14.31447 0.01050 
 2454408.731343 14.30725 0.01009 
 2454408.736050 14.30586 0.01017 
 2454408.740756 14.31228 0.00949 
 2454408.745462 14.30741 0.01027 
 2454408.750169 14.31949 0.00975 
 2454408.754877 14.30587 0.00999 
 2454408.759586 14.31946 0.00970 
 2454408.764295 14.31771 0.00972 
 2454408.769002 14.32128 0.00989 
 2454409.673183 14.32345 0.01041 
 2454409.677896 14.32277 0.01038 
 2454409.682605 14.32521 0.01002 
 2454409.687312 14.32309 0.01003 
 2454409.692867 14.31930 0.00999 
 2454409.698425 14.31872 0.00978 
 2454409.703982 14.31365 0.00989 
 2454409.706185 14.31574 0.00977 
 2454409.710893 14.32862 0.00974 
 2454409.715594 14.30774 0.00962 
 2454409.720311 14.31115 0.00971 
 2454409.725019 14.30998 0.00963 
 2454409.729728 14.31477 0.00974 
 2454409.734437 14.31227 0.00919 
 2454409.739146 14.31709 0.00970 
 2454409.743855 14.31488 0.00924 
 2454409.748566 14.32795 0.00965 
 2454409.753276 14.31114 0.00892 
 2454409.757975 14.33278 0.00958 
 2454409.762694 14.31817 0.00942 
 2454409.767404 14.32417 0.00936 
 2454410.678258 14.32828 0.01286 
 2454410.682972 14.34732 0.01157 
 2454410.688525 14.33838 0.01056 
 2454410.694078 14.31589 0.00988 
 2454410.699631 14.33453 0.01087 
 2454410.701833 14.32058 0.01091 
 2454410.706541 14.35005 0.01062 
 2454410.715956 14.34310 0.01144 
 2454410.720666 14.33906 0.01235 
 2454410.725375 14.32345 0.01032 
 2454410.730082 14.30809 0.00952 
 2454410.734792 14.31906 0.00947 
 2454410.739500 14.31122 0.01193 
 2454411.667203 14.33278 0.01065 
 2454411.671902 14.30919 0.01044 
 2454411.676621 14.30793 0.01025 
 2454411.681331 14.32560 0.01034 
 2454411.686885 14.32423 0.01008 
 2454411.692440 14.31713 0.00984 
 2454411.697992 14.32446 0.01000 
 2454411.700193 14.30221 0.00973 
 2454411.704900 14.32337 0.00973 
 2454411.709598 14.31261 0.00939 
 2454411.714316 14.31310 0.00941 
 2454411.719024 14.30930 0.00909 
 2454411.723731 14.31199 0.00930 
 2454411.728430 14.32513 0.00892 
 2454411.733147 14.31322 0.00916 
 2454411.737852 14.30894 0.00887 
 2454411.742560 14.31401 0.00906 
 2454411.747260 14.31319 0.00848 
 2454412.677680 14.39060 0.01296 
 2454412.710646 14.34497 0.01046 
 2454412.715363 14.32394 0.00938 
 2454412.720071 14.31662 0.00920 
 2454412.724777 14.33046 0.00902 
 2454412.729452 14.32029 0.00912 
 2454412.734193 14.31700 0.00913 
 2454412.738900 14.31135 0.00829 
 2454412.743607 14.33245 0.00846 
 2454412.748306 14.33591 0.00928 
 2454412.753020 14.33089 0.00976 
 2454412.757727 14.32255 0.00923 
 2454413.661925 14.33221 0.01033 
 2454413.666635 14.31190 0.01039 
 2454413.671336 14.33105 0.01006 
 2454413.676049 14.32262 0.01000 
 2454413.681603 14.32878 0.01002 
 2454413.687156 14.32219 0.00972 
 2454413.692712 14.33334 0.00962 
 2454413.694913 14.31319 0.00954 
 2454413.699621 14.31366 0.00954 
 2454413.704331 14.31661 0.00939 
 2454413.709039 14.31837 0.00939 
 2454413.713737 14.32537 0.00905 
 2454413.718455 14.32250 0.00921 
 2454413.723165 14.32101 0.00915 
 2454413.727874 14.32027 0.00927 
 2454413.732573 14.31106 0.00861 
 2454413.737289 14.32333 0.00929 
 2454413.742000 14.31397 0.00863 
 2454413.746708 14.31692 0.00918 
 2454413.751417 14.30043 0.00895 
 2454413.756118 14.31920 0.00886 
 2454414.662995 14.33426 0.01093 
 2454414.667704 14.30453 0.00993 
 2454414.672412 14.34418 0.01179 
 2454414.677967 14.32670 0.01042 
 2454414.683522 14.29745 0.01035 
 2454414.715663 14.31407 0.00971 
 2454414.720373 14.31942 0.01011 
 2454414.725074 14.31779 0.00952 
 2454414.729792 14.41642 0.02888 
 2454414.739206 14.33776 0.00943 
 2454414.743908 14.33279 0.00988 
 2454414.748625 14.31615 0.00958 
 2454414.753334 14.32215 0.00949 
 2454415.670751 14.31963 0.00945 
 2454415.676307 14.32182 0.00714 
 2454415.681861 14.31287 0.00911 
 2454415.687416 14.31449 0.00955 
 2454415.689617 14.32186 0.00879 
 2454415.694325 14.31594 0.00915 
 2454415.699024 14.31572 0.00910 
 2454415.703742 14.31956 0.00908 
 2454415.708452 14.31935 0.00884 
 2454415.713161 14.30373 0.00899 
 2454415.717867 14.32517 0.00882 
 2454415.722570 14.31597 0.00892 
 2454415.727290 14.32203 0.00850 
 2454415.732000 14.31068 0.00879 
 2454415.736698 14.30787 0.00832 
 2454416.673892 14.31954 0.00935 
 2454416.679252 14.31963 0.00955 
 2454416.684611 14.32240 0.00896 
 2454416.689971 14.31922 0.00941 
 2454416.695330 14.32648 0.00925 
 2454416.697426 14.31566 0.00916 
 2454416.701954 14.32930 0.00880 
 2454416.706464 14.30813 0.00903 
 2454416.710982 14.31615 0.00891 
 2454416.715494 14.30832 0.00896 
 2454416.720008 14.30476 0.00843 
 2454416.724522 14.31251 0.00864 
 2454416.729036 14.30611 0.00880 
 2454416.733550 14.32052 0.00859 
 2454416.738056 14.31366 0.00834 
 2454416.742576 14.32347 0.00851 
 2454416.747083 14.31747 0.00829 
 2454417.653917 14.30894 0.01055 
 2454417.658428 14.31678 0.01039 
 2454417.662942 14.31455 0.01032 
 2454417.667456 14.32073 0.01025 
 2454417.672818 14.31082 0.01028 
 2454417.678171 14.30489 0.01015 
 2454417.680275 14.30570 0.01022 
 2454417.684791 14.31550 0.01003 
 2454417.689306 14.30316 0.01009 
 2454417.693822 14.29852 0.00999 
 2454417.698337 14.29865 0.00911 
 2454417.711877 14.32142 0.00939 
 2454417.716389 14.32037 0.00918 
 2454417.720903 14.31124 0.00946 
 2454417.725416 14.30856 0.00931 
 2454417.729928 14.32658 0.00964 
 2454417.734442 14.31963 0.00934 
 2454417.738956 14.30481 0.00905 
 2454417.743469 14.32057 0.00916 
 2454418.647823 14.33560 0.01062 
 2454418.652345 14.31879 0.01068 
 2454418.656854 14.32082 0.01021 
 2454418.661372 14.31704 0.01019 
 2454418.666733 14.32194 0.01006 
 2454418.672093 14.31726 0.00973 
 2454418.677452 14.33951 0.00981 
 2454418.679553 14.32985 0.00971 
 2454418.684066 14.31450 0.01003 
 2454418.688580 14.32932 0.00980 
 2454418.693089 14.31743 0.00973 
 2454418.697608 14.32443 0.00950 
 2454418.702112 14.31248 0.00967 
 2454418.706636 14.31943 0.00946 
 2454418.711150 14.31014 0.00942 
 2454418.715663 14.32167 0.00928 
 2454418.720177 14.32742 0.00883 
 2454418.724689 14.31037 0.00949 
 2454418.729203 14.30369 0.00898 
 2454418.733712 14.30669 0.00937 
 2454418.738230 14.31909 0.00870 
 2454418.742738 14.31704 0.00913 
 2454419.648935 14.32070 0.01034 
 2454419.653452 14.31700 0.01009 
 2454419.657965 14.32611 0.01008 
 2454419.662477 14.32262 0.00975 
 2454419.667836 14.33407 0.00968 
 2454419.673196 14.31381 0.00946 
 2454419.675297 14.32938 0.00927 
 2454419.679812 14.28667 0.00945 
 2454419.684327 14.32508 0.00908 
 2454419.688841 14.30535 0.00927 
 2454419.693355 14.31778 0.00931 
 2454419.697869 14.30281 0.00901 
 2454419.702383 14.31754 0.00900 
 2454419.706897 14.31984 0.00893 
 2454419.711410 14.30613 0.00887 
 2454419.715923 14.31120 0.00857 
 2454419.720436 14.30226 0.00884 
 2454419.724950 14.31957 0.00842 
 2454419.729464 14.30818 0.00886 
 2454419.733977 14.30274 0.00850 
 2454419.738491 14.32432 0.00859 
 2454421.643832 14.30169 0.01220 
 2454421.652857 14.31845 0.01212 
 2454421.662734 14.31789 0.01153 
 2454421.668091 14.29603 0.01150 
 2454421.670194 14.32165 0.01123 
 2454421.674709 14.30270 0.01099 
 2454421.679223 14.31180 0.01090 
 2454421.683738 14.31814 0.01083 
 2454421.688251 14.31610 0.01083 
 2454421.692764 14.31203 0.01089 
 2454421.697278 14.31094 0.01080 
 2454421.701791 14.30579 0.01086 
 2454421.706303 14.30301 0.01071 
 2454421.710817 14.31534 0.01049 
 2454421.715329 14.31256 0.01061 
 2454421.719837 14.31496 0.01010 
 2454421.724356 14.32835 0.01072 
 2454421.728870 14.31684 0.00994 
 2454421.733385 14.32974 0.01031 
 2454422.640614 14.32085 0.01219 
 2454422.642720 14.31529 0.01223 
 2454422.644826 14.31540 0.01167 
 2454422.646932 14.31666 0.01130 
 2454422.649037 14.33006 0.01179 
 2454422.651143 14.29608 0.01146 
 2454422.653247 14.32092 0.00881 
 2454422.655350 14.31254 0.01145 
 2454422.657456 14.31999 0.01148 
 2454422.659564 14.33399 0.01207 
 2454422.661672 14.31992 0.01093 
 2454422.663776 14.30315 0.01152 
 2454422.665883 14.30335 0.01195 
 2454422.667989 14.31493 0.01158 
 2454422.672514 14.31495 0.01139 
 2454422.677028 14.31163 0.01127 
 2454422.681535 14.31917 0.01081 
 2454422.686057 14.31084 0.01131 
 2454422.690563 14.30590 0.01088 
 2454422.695083 14.33377 0.01085 
 2454422.699590 14.31129 0.01059 
 2454422.704111 14.31346 0.01089 
 2454422.708621 14.30947 0.01059 
 2454422.713137 14.31915 0.01081 
 2454422.717648 14.31801 0.01023 
 2454422.722164 14.32698 0.01026 
 2454422.726667 14.33228 0.01031 
 2454422.731189 14.32343 0.01084 
 2454432.586106 14.33137 0.02289 
 2454433.586092 14.33930 0.01190 
 2454433.590673 14.32112 0.01196 
 2454433.595237 14.34202 0.01070 
 2454433.599816 14.31626 0.01081 
 2454433.604394 14.32358 0.01079 
 2454433.608980 14.33311 0.01031 
 2454433.613545 14.31118 0.01015 
 2454433.618113 14.31973 0.01074 
 2454433.622713 14.33706 0.01077 
 2454433.628139 14.33084 0.01032 
 2454433.633561 14.30218 0.01006 
 2454433.638920 14.32943 0.01009 
 2454433.641026 14.32202 0.00989 
 2454433.645542 14.31989 0.00987 
 2454433.650056 14.32818 0.00996 
 2454433.654570 14.30797 0.00953 
 2454433.659085 14.31103 0.00939 
 2454433.663590 14.30659 0.00959 
 2454433.668111 14.31430 0.00953 
 2454437.581435 14.31954 0.00993 
 2454437.585947 14.29350 0.00994 
 2454437.590459 14.32256 0.00971 
 2454437.594973 14.30621 0.00966 
 2454437.599486 14.31096 0.00973 
 2454437.603992 14.30885 0.00946 
 2454437.608512 14.31903 0.00948 
 2454437.618388 14.30044 0.00932 
 2454437.623747 14.30607 0.00921 
 2454437.629105 14.32364 0.00891 
 2454437.631207 14.30781 0.00884 
 2454437.635723 14.29718 0.00890 
 2454437.640235 14.30914 0.00894 
 2454437.644751 14.29824 0.00861 
 2454437.649263 14.30717 0.00852 
 2454437.653775 14.30428 0.00871 
 2454437.658291 14.30942 0.00878 
 2454437.662803 14.30292 0.00883 
 2454437.667317 14.29687 0.00861 
 2454437.671830 14.30705 0.00849 
 2454437.676344 14.30220 0.00853 
 2454437.680857 14.31527 0.00860 
 2454437.685368 14.30564 0.00879 
 2454437.689883 14.29661 0.00851 
 2454438.581519 14.32745 0.00981 
 2454438.586105 14.33225 0.00972 
 2454438.590673 14.30938 0.00952 
 2454438.595258 14.33211 0.00964 
 2454438.599811 14.31425 0.00967 
 2454438.604400 14.31330 0.00943 
 2454438.608958 14.31712 0.00948 
 2454438.614392 14.31696 0.00937 
 2454438.619810 14.30879 0.00925 
 2454438.625221 14.30938 0.00927 
 2454438.627363 14.31759 0.00912 
 2454438.631942 14.30915 0.00915 
 2454438.636487 14.29717 0.00931 
 2454438.641065 14.30196 0.00924 
 2454438.645619 14.31419 0.00906 
 2454438.650203 14.30594 0.00916 
 2454438.654749 14.29929 0.00932 
 2454438.659362 14.30213 0.00931 
 2454438.663941 14.29977 0.00903 
 2454438.668509 14.30891 0.00870 
 2454438.673086 14.31413 0.00883 
 2454438.677615 14.31975 0.00902 
 2454438.682191 14.28649 0.00918 
 2454438.686731 14.30446 0.00902 
 2454439.581532 14.32982 0.00958 
 2454439.586129 14.32416 0.00963 
 2454439.590727 14.32150 0.00928 
 2454439.595322 14.33528 0.00944 
 2454439.599914 14.31472 0.00935 
 2454439.604524 14.33297 0.00937 
 2454439.609959 14.32359 0.00920 
 2454439.615394 14.31943 0.00923 
 2454439.620843 14.30960 0.00922 
 2454439.626310 14.32486 0.00910 
 2454439.628468 14.31585 0.00903 
 2454439.633039 14.31351 0.00901 
 2454439.637612 14.31752 0.00892 
 2454439.642183 14.30775 0.00886 
 2454439.646789 14.29831 0.00901 
 2454439.651394 14.31427 0.00925 
 2454439.655992 14.31404 0.00864 
 2454439.660585 14.30725 0.00917 
 2454439.665174 14.31603 0.00865 
 2454439.669734 14.32029 0.00887 
 2454439.674297 14.31748 0.00886 
 2454439.678874 14.29867 0.00875 
 2454439.683449 14.31407 0.00852 
 2454447.588366 14.30732 0.00920 
 2454447.593799 14.32519 0.00905 
 2454447.599221 14.32280 0.00909 
 2454447.604646 14.32275 0.00905 
 2454447.606786 14.29903 0.00914 
 2454447.611372 14.32206 0.00926 
 2454447.615960 14.30813 0.00908 
 2454447.620541 14.31709 0.00894 
 2454447.625136 14.30393 0.00902 
 2454447.629720 14.31191 0.00903 
 2454447.634276 14.31098 0.00895 
 2454447.638864 14.30835 0.00864 
 2454447.643449 14.32678 0.00876 
 2454447.648031 14.31514 0.00873 
 2454447.652610 14.31752 0.00909 
 2454447.657195 14.31820 0.00881 
 2454447.661774 14.31315 0.00873 
 2454448.588387 14.32472 0.00942 
 2454448.593827 14.30631 0.00895 
 2454448.610618 14.32731 0.01145 
 2454448.615216 14.30554 0.01018 
 2454448.619823 14.31762 0.00918 
 2454448.624424 14.30751 0.00900 
 2454448.629011 14.31426 0.00904 
 2454448.633629 14.29944 0.00854 
 2454448.638254 14.31787 0.00896 
 2454448.642835 14.31223 0.00843 
 2454448.647416 14.31395 0.00925 
 2454448.652013 14.31701 0.00892 
 2454448.656617 14.30786 0.00885 
 2454448.661224 14.31354 0.00903 
 2454449.581712 14.31014 0.01007 
 2454449.583856 14.28499 0.01019 
 2454449.586000 14.32667 0.00998 
 2454449.588151 14.31970 0.01011 
 2454449.590296 14.30917 0.01002 
 2454449.592434 14.30558 0.01000 
 2454449.594576 14.29886 0.00990 
 2454449.596718 14.32021 0.00980 
 2454449.601316 14.29094 0.00995 
 2454449.605899 14.30887 0.00958 
 2454449.610494 14.30667 0.00975 
 2454449.615097 14.30718 0.00933 
 2454449.619685 14.29621 0.00952 
 2454449.624285 14.30062 0.00914 
 2454449.628880 14.30224 0.00961 
 2454449.633510 14.30750 0.00885 
 2454449.638100 14.32006 0.00954 
 2454449.642679 14.30416 0.00903 
 2454449.647253 14.29294 0.00912 
 2454449.651848 14.31280 0.00930 
 2454449.656450 14.29839 0.00907 
 2454450.581692 14.29722 0.01002 
 2454450.583794 14.31758 0.01016 
 2454450.585952 14.30978 0.01024 
 2454450.588094 14.30664 0.01015 
 2454450.590227 14.31471 0.01030 
 2454450.592368 14.29469 0.01012 
 2454450.594501 14.30144 0.01001 
 2454450.599075 14.32630 0.00996 
 2454450.603648 14.31147 0.00981 
 2454450.608211 14.31637 0.01017 
 2454450.612804 14.30246 0.00976 
 2454450.617376 14.30238 0.00992 
 2454450.621961 14.30553 0.00949 
 2454450.626522 14.30928 0.00983 
 2454450.631095 14.29590 0.00989 
 2454450.635682 14.30305 0.00976 
 2454450.640250 14.29708 0.00963 
 2454450.644808 14.28624 0.00938 
 2454450.649356 14.32058 0.00974 
 2454450.653951 14.29576 0.00984 
 2454460.581923 14.29609 0.00969 
 2454460.584027 14.31142 0.01002 
 2454460.588542 14.31546 0.01011 
 2454460.593047 14.30474 0.00977 
 2454460.597569 14.30978 0.01018 
 2454460.602074 14.30949 0.01098 
 2454460.606596 14.29950 0.01124 
 2454460.611103 14.30011 0.01193 
 2454460.615622 14.32522 0.01220 
 2454460.620137 14.30858 0.01184 
 2454460.624650 14.33276 0.01241 
 2454461.582622 14.31057 0.01020 
 2454461.584731 14.31157 0.00991 
 2454461.589241 14.29825 0.01001 
 2454461.593748 14.31298 0.00999 
 2454461.598270 14.30038 0.00990 
 2454461.602777 14.31283 0.00985 
 2454461.607301 14.31395 0.00939 
 2454461.611807 14.30247 0.00956 
 2454461.616329 14.31610 0.00972 
 2454461.620835 14.30974 0.00983 
 2454461.625357 14.31926 0.00983 
 2454462.583317 14.31401 0.00946 
 2454462.585423 14.30617 0.00882 
 2454462.589940 14.31358 0.00963 
 2454462.594456 14.31684 0.00960 
 2454462.598968 14.31734 0.00901 
 2454462.603475 14.32542 0.00994 
 2454462.607996 14.32672 0.00970 
 2454462.612500 14.32108 0.00974 
 2454462.617022 14.31852 0.00936 
 2454462.621535 14.29529 0.00964 
 2454463.583313 14.33012 0.01062 
 2454463.585415 14.30044 0.01047 
 2454463.589930 14.31334 0.00974 
 2454463.594443 14.31699 0.00937 
 2454463.598955 14.32669 0.00931 
 2454463.603467 14.32380 0.00888 
 2454463.607982 14.31766 0.00917 
 2454463.612495 14.32612 0.00925 
 2454463.617008 14.31864 0.00897 
 2454464.586186 14.32121 0.01139 
 2454464.590700 14.33487 0.01163 
 2454464.595213 14.30534 0.00989 
 2454464.599727 14.31839 0.01016 
 2454464.604242 14.32533 0.00992 
 2454464.608754 14.31536 0.00934 
 2454464.613268 14.31417 0.00949 
 2454464.617779 14.30777 0.00944 
 2454465.584018 14.31808 0.00885 
 2454465.586173 14.31894 0.00918 
 2454465.590687 14.31035 0.00943 
 2454465.595201 14.30785 0.00884 
 2454465.599714 14.30589 0.00900 
 2454465.604226 14.31352 0.00916 
 2454465.608740 14.31551 0.00933 
 2454465.613254 14.29601 0.00925 
 2454731.715653 14.32636 0.01154 
 2454731.740473 14.32566 0.01015 
 2454731.752882 14.32912 0.01030 
 2454731.762949 14.32699 0.01067 
 2454731.783089 14.30525 0.01113 
 2454731.803241 14.29654 0.01117 
 2454731.811065 14.32693 0.01092 
 2454731.818883 14.32463 0.01100 
 2454731.829045 14.33812 0.01103 
 2454731.839203 14.31530 0.01081 
 2454731.849361 14.30268 0.01076 
 2454731.859517 14.30982 0.01072 
 2454731.869674 14.30717 0.01070 
 2454732.708650 14.35664 0.01037 
 2454732.723394 14.33244 0.00978 
 2454732.735809 14.34377 0.00939 
 2454732.748218 14.32479 0.00916 
 2454732.760626 14.32561 0.00896 
 2454732.770684 14.32501 0.00893 
 2454732.780751 14.31775 0.00916 
 2454732.790832 14.31378 0.00928 
 2454732.800896 14.30507 0.00907 
